label,in_pkt,in_size,out_pkt,out_size,cumul_1,cumul_2,cumul_3,cumul_4,cumul_5,cumul_6,cumul_7,cumul_8,cumul_9,cumul_10,cumul_11,cumul_12,cumul_13,cumul_14,cumul_15,cumul_16,cumul_17,cumul_18,cumul_19,cumul_20,cumul_21,cumul_22,cumul_23,cumul_24,cumul_25,cumul_26,cumul_27,cumul_28,cumul_29,cumul_30,pkg_count,chunk_count,total_size,chunk_1,chunk_2,chunk_3,chunk_4,chunk_5,chunk_6,chunk_7,chunk_8,chunk_9,chunk_10,chunk_11,chunk_12,chunk_13,chunk_14,chunk_15,chunk_16,chunk_17,chunk_18,chunk_19,chunk_20,chunk_21,chunk_22,chunk_23,chunk_24,chunk_25
XXXTentacion,22,4678,22,5313,-447.0967741935484,-11.806451612903174,-69.45161290322571,-392.3870967741936,-105.93548387096776,-361.4193548387095,-559.6774193548387,-124.0967741935484,-493.9032258064521,-513.354838709677,-281.258064516129,-750.1612903225807,-587.7096774193544,-438.4193548387097,-896.4516129032257,-530.2580645161285,-467.8709677419354,-857.7419354838709,-590.5161290322578,-782.0000000000015,-1046.032258064516,-723.516129032258,-1039.645161290324,-1148.741935483872,-719.6774193548388,-1151.8064516129043,-1002.2903225806424,-662.8387096774194,-1131.8064516129032,-822.580645161288,22,4,4238,1180,579,1034,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XXXTentacion,115,31822,99,83337,-4.516129032258064,-3342.032258064516,-4516.193548387097,-6580.354838709677,-13018.58064516129,-11510.258064516129,-17463.612903225807,-15561.516129032258,-21983.64516129032,-20014.64516129032,-26512.58064516129,-27245.1935483871,-25181.83870967742,-31690.225806451614,-30153.612903225807,-36303.25806451613,-34836.51612903226,-40761.29032258064,-39162.22580645161,-45610.32258064516,-43891.8064516129,-50333.35483870968,-48519.03225806451,-48292.3870967742,-49902.96774193552,-54713.41935483871,-55564.096774193546,-59950.45161290323,-58732.87096774193,-52380.096774193546,97,9,10252,1184,1697,839,1024,700,860,470,599,2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XXXTentacion,49,33227,77,49966,-2468.0,-3493.3548387096776,-4413.967741935484,-3992.0,-3226.0,-5851.064516129032,-5211.0,-5892.419354838709,-5609.000000000004,-5661.096774193548,-7676.677419354841,-7657.516129032258,-8450.483870967737,-8830.0,-8077.129032258063,-8606.258064516127,-9576.064516129032,-12048.87096774194,-11585.0,-11180.193548387097,-13798.225806451614,-12906.870967741936,-12782.32258064516,-14466.774193548385,-14314.741935483871,-16160.516129032249,-16341.0,-15793.741935483864,-16025.58064516129,-16679.0,37,8,7732,206,804,757,1650,831,901,1735,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XXXTentacion,73,30453,103,83700,-2337.935483870968,-2868.483870967742,-5135.0,-7011.290322580647,-11473.67741935484,-10277.0,-10904.387096774191,-11499.870967741936,-15235.129032258066,-15903.0,-20056.290322580644,-19514.90322580645,-23614.16129032258,-22738.451612903234,-27118.032258064515,-26177.870967741936,-31105.90322580645,-30574.35483870968,-33257.709677419334,-34232.0,-34518.0,-38474.0,-41017.51612903226,-42686.45161290323,-46498.74193548383,-46702.29032258064,-51011.25806451613,-50468.77419354839,-54508.12903225807,-53465.41935483873,62,5,8719,2616,807,1313,1084,2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zoom,16,11637,29,13906,-34.83870967741936,-69.6774193548387,-74.12903225806453,-1242.3870967741937,-725.8709677419359,-1161.2580645161283,-2142.032258064516,-3113.6774193548385,-1021.548387096774,-2480.0,-2483.2258064516127,-1222.8387096774204,-2015.0322580645152,-2967.838709677419,-3428.2580645161293,-1611.4193548387098,-3067.0,-1626.0967741935483,-1640.9354838709678,-1675.774193548387,-2522.9354838709646,-3491.6774193548363,-4169.000000000004,-2213.1290322580644,-3671.0,-2200.8064516129034,-2215.0,-2230.483870967742,-2265.322580645161,-2295.0,10,1,781,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zoom,28,10112,50,32832,-3184.774193548388,-4421.290322580645,-4550.903225806452,-6113.387096774193,-7823.870967741936,-7808.580645161291,-7454.129032258063,-6348.774193548387,-8768.967741935483,-8783.935483870968,-8820.064516129032,-9517.58064516129,-9928.258064516129,-10007.0,-11430.0,-11443.548387096776,-13321.16129032258,-15638.935483870968,-13759.83870967742,-15089.0,-14793.451612903224,-16948.032258064515,-19267.8064516129,-18089.93548387097,-18750.41935483871,-18055.0,-18612.0,-18698.41935483871,-22620.0,-22620.0,24,2,2609,210,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zoom,25,7332,60,6650,-8.838709677419352,-300.0,-442.0645161290322,-1223.9354838709678,-1321.225806451613,-1332.0,-1407.483870967742,-1969.0,-1969.0,-1969.0,-1989.0,-1989.0,-2283.0,-2354.0,-2668.193548387097,-2591.4193548387098,-2570.032258064516,2049.774193548387,1768.0645161290324,1702.225806451613,2087.3870967741937,1537.7956989247311,1608.709677419355,1654.0,1097.0,1097.0,1097.0,1097.0,979.6451612903228,721.3548387096774,24,1,1621,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zoom,8,1530,8,1586,-385.2903225806452,-374.1612903225807,-360.741935483871,-332.6774193548387,-202.0967741935484,-97.93548387096774,-108.25806451612902,-164.51612903225802,-358.58064516129014,-487.8064516129032,-474.3870967741936,-414.3225806451613,-276.5161290322582,-203.51612903225805,-213.83870967741936,-316.29032258064507,-510.8709677419352,-588.4516129032259,-575.0322580645161,-434.51612903225816,-217.7419354838713,-157.0967741935484,-167.4193548387097,-316.3225806451612,-511.41935483870935,-537.0967741935484,-523.6774193548387,-302.5161290322583,-51.67741935483912,-45.67741935483872,8,1,1370,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaron_hernandez,41,11487,43,8414,-136.7741935483872,-484.0967741935484,-113.35483870967737,-131.5483870967745,-529.741935483871,-219.96774193548376,-113.09677419354956,-564.3870967741935,-240.6129032258063,-551.9354838709677,-523.0322580645162,-72.64516129032256,-207.2580645161294,4289.032258064489,4476.774193548387,4547.000000000002,4685.709677419355,4221.129032258064,4355.032258064519,4396.129032258064,3935.483870967742,3875.548387096776,3662.548387096774,3699.709677419355,3672.161290322581,3217.3870967741937,3148.193548387099,2802.6451612903224,3206.4193548387093,2826.548387096774,40,6,5456,402,1255,423,1625,837,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaron_hernandez,43,26160,224,60047,-140.0,-1284.516129032258,-2930.6129032258063,10153.483870967742,9918.645161290322,15808.774193548386,16226.06451612903,17665.93548387097,18679.83870967742,16302.0,15037.58064516129,13644.0,10174.0,6691.0,3215.0,-282.0,-3805.0,-6196.0,-10110.548387096764,-14434.0,-17978.709677419356,-21523.83870967742,-25073.967741935485,-27464.0,-31009.225806451614,-32542.70967741936,-32734.967741935485,-33047.22580645161,-33400.74193548387,-33647.0,10,1,3792,3792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaron_hernandez,80,148710,86,39463,-971.0,-1150.0,-2540.0,-3308.870967741936,-5421.5161290322585,-4267.90322580646,-5218.774193548387,-6901.935483870968,-6327.77419354839,-6044.258064516129,-8016.645161290316,-7571.903225806452,-6804.580645161291,-8513.483870967731,-8935.967741935492,-8106.483870967742,-9472.451612903224,-11265.516129032265,-10553.096774193553,-11367.354838709678,-13541.58064516129,-13536.32258064516,-13323.193548387091,-15544.258064516118,-4447.774193548318,14510.83870967742,30653.483870967782,62172.22580645161,74473.5806451613,84593.96774193548,49,5,9085,589,3085,3587,1338,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaron_hernandez,76,39907,94,65995,-2772.5806451612902,-4082.161290322581,-4525.387096774193,-3762.290322580645,-4479.612903225807,-5223.935483870968,-5942.258064516129,-6696.580645161291,-7418.903225806452,-8182.225806451613,-8857.548387096775,-9616.870967741936,-10352.193548387097,-11113.516129032258,-11797.83870967742,-12553.16129032258,-13225.483870967742,-13981.806451612903,-14845.129032258064,-15602.451612903224,-16565.774193548386,-17324.09677419355,-18475.41935483871,-21072.74193548387,-20454.06451612904,-23053.3870967742,-22433.70967741936,-23194.032258064515,-24291.35483870968,-25052.67741935484,62,5,8987,205,945,3140,2302,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fidget_spinner,74,16510,115,12279,-762.9354838709677,-888.8709677419355,-1658.774193548387,-1977.870967741936,-2391.0,-2482.6129032258063,-3274.0,-3324.1935483870966,-2708.4193548387098,-2755.709677419355,-2179.290322580645,-2157.2258064516127,-1614.2903225806454,-1787.5483870967764,-1006.258064516129,-1542.741935483871,-398.225806451613,-841.419354838706,157.80645161290334,-378.67741935483866,764.3548387096774,1345.4193548387098,1312.967741935484,1890.806451612904,1869.9032258064512,1333.4193548387093,3078.7419354838707,3036.612903225806,3451.8064516129098,4145.903225806454,61,3,314,128,102,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fidget_spinner,43,26160,239,56897,-160.0,-1260.1935483870968,-2904.2258064516127,11068.903225806453,11271.258064516129,15798.741935483871,16354.83870967742,18537.612903225807,16575.129032258064,15354.0,13885.967741935485,10501.0,9429.548387096767,5830.0,1440.0,-2955.580645161296,-3345.0,-6211.0,-8202.41935483871,-9548.0,-13980.0,-16368.22580645165,-20933.0,-24693.193548387088,-25702.0,-29157.25806451613,-29585.0,-29785.0,-30175.90322580645,-30477.0,10,1,3792,3792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fidget_spinner,58,25301,63,36012,-2248.0,-3247.0,-2669.0,-3943.0,-3993.0,-4608.0,-4661.0,-5235.0,-5291.0,-7024.0,-5927.0,-6505.0,-6561.0,-7133.0,-7191.0,-7770.0,-7833.0,-8341.0,-8403.0,-8978.0,-9042.0,-9614.0,-9677.0,-10179.0,-10245.0,-10730.0,-10796.0,-11283.0,-11352.0,-10697.0,45,5,10511,590,3642,742,1562,3963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fidget_spinner,76,38283,95,62964,-2531.6129032258063,-2702.0,-2613.8387096774195,-5308.032258064516,-6676.516129032258,-7071.677419354839,-6487.161290322589,-8177.612903225811,-8805.870967741936,-11095.032258064515,-9714.0,-12589.83870967742,-11221.0,-13827.032258064492,-12721.0,-14992.419354838696,-14228.0,-16162.387096774191,-15676.645161290322,-17269.870967741914,-17192.870967741936,-18440.06451612902,-18707.09677419355,-19609.29032258064,-20153.322580645163,-20917.93548387097,-21583.548387096773,-22348.16129032258,-23013.774193548383,-23779.3870967742,63,6,10576,249,206,1609,2282,758,5472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hurricane_harvey,87,22540,745,54329,2261.6129032258063,4456.838709677425,6174.419354838714,3621.096774193546,308.0,-4291.322580645161,-8500.419354838712,-14798.09677419355,-15231.0,-15634.870967741936,-16083.258064516129,-16531.0,-17000.032258064515,-17451.0,-17951.0,-18445.1935483871,-18913.58064516129,-19431.0,-20308.35483870968,-28066.74193548387,-28535.129032258064,-28963.516129032258,-29451.90322580645,-29939.0,-30439.0,-31946.06451612904,-32388.0,-33857.0,-34340.22580645161,-35580.0,74,6,2009,102,130,74,691,250,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hurricane_harvey,78,35787,80,68163,-597.0,-4613.0,-4641.387096774193,-6882.5161290322585,-7526.0,-9713.774193548386,-9734.225806451614,-12324.967741935488,-15183.290322580646,-16635.322580645163,-18132.35483870968,-19629.3870967742,-21081.41935483871,-22227.93548387096,-21505.93548387097,-23080.741935483868,-27886.548387096773,-27103.58064516129,-29621.612903225807,-30007.16129032258,-31389.22580645161,-33073.70967741936,-34174.6129032258,-18028.09677419355,-22990.8064516129,-21557.35483870968,-26448.870967741936,-27621.90322580645,-28875.74193548387,-31700.354838709674,61,4,3550,212,2294,711,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hurricane_harvey,58,24679,62,33391,-2343.6774193548385,-2159.4193548387098,-3529.032258064516,-3549.709677419354,-3871.548387096774,-4229.064516129032,-4579.741935483871,-4937.419354838709,-5295.096774193548,-5653.774193548387,-6011.451612903225,-6375.129032258064,-6737.806451612903,-6803.999999999998,-7126.290322580645,-8379.838709677419,-7641.064516129032,-9008.193548387097,-9470.000000000004,-8390.677419354837,-9213.677419354834,-5773.645161290335,-5675.774193548386,-5044.387096774193,-6775.354838709682,-6354.0967741935465,-7878.419354838718,-7662.677419354841,-7578.193548387091,-9976.580645161292,43,5,3629,206,60,2368,342,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hurricane_harvey,76,55268,81,41777,-2031.0,-2910.2580645161293,-4779.419354838709,-3830.129032258064,-4311.129032258064,-4803.83870967742,-4772.806451612906,-6512.451612903225,-5300.645161290325,-6034.258064516129,-7438.838709677419,-5837.709677419355,-7165.935483870968,-7973.645161290315,-6933.387096774193,-8728.967741935487,-8796.709677419354,-9358.064516129032,-10630.58064516129,-10119.129032258064,-4903.741935483871,-5437.90322580645,-6394.548387096775,-6149.16129032258,7105.548387096771,15382.032258064515,15459.548387096773,13226.419354838708,13726.709677419343,13256.225806451614,56,5,11013,206,2279,5491,2054,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hurricane_irma,33,5882,38,7249,-5.612903225806459,-339.9354838709679,-222.9354838709677,-655.8064516129032,-694.0322580645161,-659.7096774193549,-320.29032258064524,-339.45161290322585,-893.0645161290322,-723.0645161290323,-1250.967741935484,-1026.4193548387095,-1213.903225806453,-883.2903225806452,-1354.774193548387,-911.9032258064516,-1357.6774193548383,-1028.7741935483873,-1126.6451612903195,-1301.0000000000025,-906.9354838709678,-1379.9354838709676,-917.5483870967744,-1365.8387096774193,-1054.7741935483905,-1177.48387096774,-1427.3548387096796,-1134.5806451612905,-1611.0967741935483,-1281.193548387097,33,5,5218,1188,396,1751,446,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hurricane_irma,44,26180,218,56731,-140.0,-308.3870967741936,-2411.290322580645,1445.9677419354828,10582.58064516129,10827.967741935474,15086.32258064516,16879.225806451614,18744.0,16375.0,15190.0,13735.0,11409.741935483871,10100.0,6612.0,3117.4516129032254,-403.64516129032256,-3265.096774193569,-5349.0,-8894.0,-12903.806451612889,-17033.0,-20591.225806451614,-24785.8387096774,-25486.0,-29054.516129032258,-29470.0,-29668.70967741936,-30048.0,-30316.806451612905,9,1,3792,3792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hurricane_irma,55,27738,71,31970,-71.0,-59.838709677419374,-1045.032258064516,-1213.7096774193549,-1243.3870967741934,-1388.0,-2727.7419354838707,-3515.4193548387098,-4196.870967741932,-5056.516129032255,-5500.612903225807,-5728.032258064516,-5548.645161290329,-5492.483870967751,-5497.1612903225805,-7910.709677419355,-6372.709677419346,-7247.225806451605,-7868.967741935484,-8069.387096774194,-8376.225806451612,-9225.709677419349,-9556.677419354844,-9063.903225806454,-10202.483870967742,-10973.903225806453,-10996.451612903234,-3994.7741935483664,-4612.645161290323,-4208.322580645161,40,5,4695,595,769,817,2024,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hurricane_irma,50,30849,66,48127,-2748.3870967741937,-3102.193548387097,-2002.709677419356,-4514.774193548389,-3387.903225806456,-5839.322580645161,-4780.806451612903,-6719.096774193548,-6043.0,-7597.870967741936,-6930.0,-8476.645161290322,-7821.0,-9358.41935483871,-8711.0,-10287.193548387097,-9626.0,-11176.967741935485,-10513.0,-11384.129032258084,-12909.387096774177,-11998.935483870966,-13507.90322580645,-13772.354838709663,-13696.0,-15239.064516129032,-14917.451612903234,-15454.0,-17890.225806451628,-15781.451612903224,37,4,2655,206,54,1390,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iPhone14,20,3414,21,4145,-449.61290322580646,-187.483870967742,-72.35483870967742,-524.4516129032259,-242.451612903226,-94.70967741935485,-549.2903225806451,-279.16129032258084,-116.06451612903224,-573.1290322580645,-580.9677419354838,-621.4193548387096,-592.9677419354839,-592.6451612903226,-260.5806451612914,-208.8064516129033,-196.67741935483872,-655.3870967741926,-714.0322580645161,-568.0322580645161,-633.9677419354838,-1109.483870967742,-1075.0967741935483,-760.2580645161289,-705.8709677419347,-1128.9354838709678,-829.1290322580641,-747.9677419354834,-1187.774193548387,-859.3870967741959,20,2,3010,2178,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iPhone14,71,15995,65,52919,1.677419354838701,-2737.903225806452,-2886.516129032256,-4508.290322580645,-10638.193548387098,-11843.483870967742,-11726.064516129032,-10474.58064516129,-9808.225806451614,-16268.806451612903,-16151.387096774191,-14824.322580645185,-20758.548387096773,-20641.129032258064,-18781.83870967742,-25276.290322580644,-25158.870967741936,-24117.48387096776,-29796.032258064515,-29678.612903225807,-27818.774193548383,-34310.77419354839,-34193.354838709674,-32286.74193548387,-38720.32258064517,-38687.096774193546,-36761.70967741936,-36975.45161290323,-36858.83870967742,-36892.0,62,8,7219,1185,938,835,822,815,828,850,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iPhone14,29,20797,49,29408,-2602.322580645161,-671.9999999999998,-1944.870967741936,-1231.1612903225807,-2668.6129032258063,-3042.9032258064526,-3224.0,-2455.0,-2506.6129032258063,-2555.0,-3930.548387096774,-3496.2580645161306,-4497.0,-3819.709677419353,-5168.83870967742,-4263.645161290323,-5743.0,-4978.225806451613,-6678.67741935484,-5498.806451612903,-6974.0,-6222.387096774193,-8240.41935483871,-6747.967741935484,-7708.903225806454,-7421.548387096774,-9758.193548387088,-7948.129032258064,-9413.0,-8569.709677419354,22,3,5525,3058,772,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iPhone14,46,27735,65,55087,-597.0,-1541.548387096776,-4617.0,-7028.0,-8998.516129032258,-11557.354838709678,-12885.935483870968,-12087.225806451614,-12657.129032258064,-11123.0,-12544.0,-12635.0,-13638.032258064524,-17505.16129032258,-16966.0,-15732.096774193562,-19773.83870967742,-19231.0,-17809.00000000002,-22026.516129032258,-21482.0,-19913.41935483873,-24298.1935483871,-23750.0,-21982.000000000025,-26538.870967741936,-25988.0,-23994.064516129027,-28721.548387096773,-28169.0,33,4,1223,212,54,72,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iPhone_11,36,15115,39,6337,-273.0645161290322,-457.967741935484,-81.16129032258064,-538.3870967741935,-598.483870967742,-326.0322580645163,-174.41935483870975,-361.5483870967745,3361.6129032258027,4380.032258064516,4634.741935483871,4190.354838709677,4132.741935483871,4537.93548387097,4539.548387096775,4143.419354838709,4183.419354838709,3841.6451612903234,3684.161290322581,3890.161290322579,3958.806451612904,3558.870967741936,3515.0967741935483,3589.032258064515,3970.6451612903215,3957.935483870968,5129.838709677446,8539.677419354837,8770.774193548386,8304.09677419355,34,2,3977,2430,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iPhone_11,89,27560,82,59977,-3077.41935483871,-4968.290322580645,-5423.74193548387,-1064.258064516127,1076.3870967741934,-1671.0322580645166,-5351.258064516129,-6092.645161290323,-4862.1612903225805,-4567.935483870975,-10519.387096774191,-8900.806451612898,-7796.225806451606,-14019.129032258064,-13106.322580645154,-15656.096774193567,-18427.870967741936,-16377.806451612903,-20696.67741935485,-20910.612903225807,-22391.064516129045,-26498.774193548383,-25351.41935483871,-30506.258064516143,-30898.516129032258,-31802.806451612905,-35399.67741935484,-33247.6129032258,-32420.35483870968,-32376.41935483871,75,7,10103,1185,944,1506,815,2304,1713,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iPhone_11,41,24038,60,32898,-2583.870967741936,-1949.0,-1220.451612903226,-3852.483870967742,-1807.1935483870968,-2699.516129032256,-3061.6451612903256,-4664.612903225803,-4438.0,-3700.83870967742,-6335.580645161291,-5687.0,-4919.290322580645,-7382.3548387096835,-6356.0000000000055,-6625.677419354836,-6191.225806451613,-6202.0,-8836.548387096775,-8189.0,-7396.16129032258,-10069.16129032258,-9276.129032258064,-10086.64516129034,-10683.09677419355,-9677.741935483864,-8961.225806451612,-9858.483870967751,-10726.677419354835,-9586.0,33,5,7747,747,1408,2349,816,2427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iPhone_11,51,30457,77,57762,-573.483870967742,-655.0,-702.0967741935485,-973.9354838709678,-1084.4193548387098,-1169.0645161290324,-1258.3870967741937,-2066.0,-2325.3548387096776,-4738.0,-6829.451612903226,-11598.451612903224,-11045.0,-9007.774193548386,-13849.064516129032,-13335.741935483871,-14162.03225806454,-15508.258064516132,-15332.870967741956,-17456.06451612903,-17320.774193548372,-20680.16129032258,-20114.0,-20572.90322580645,-21004.09677419355,-20902.58064516129,-25811.516129032258,-25262.0,-26335.25806451613,-27107.903225806444,36,3,1262,212,120,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
